"RID","Order","Chose_R","Loc.SameValley_Diff","Loc.City_Diff","Wealth.High_Diff","Wealth.Med_Diff","Trust.Med_Diff","Trust.High_Diff","Good.Med_Diff","Good.High_Diff","Relig.Other_Diff","Pueblo.Other_Diff","Population","Version","Age","Sex","School_Yrs","NetIncome"
261,10,0,-1,0,0,0,-1,0,0,0,0,1,"Intercultural","A",55,"male",3,3520
261,11,0,0,0,1,-1,0,0,1,-1,0,0,"Intercultural","A",55,"male",3,3520
261,12,0,0,-1,0,1,-1,1,0,-1,1,0,"Intercultural","A",55,"male",3,3520
261,13,0,0,0,0,0,0,0,0,0,1,1,"Intercultural","A",55,"male",3,3520
261,14,1,1,0,0,0,0,0,-1,1,0,-1,"Intercultural","A",55,"male",3,3520
261,15,0,0,0,0,1,1,-1,-1,1,-1,1,"Intercultural","A",55,"male",3,3520
261,16,0,0,-1,0,0,0,0,-1,0,1,0,"Intercultural","A",55,"male",3,3520
261,17,1,-1,0,-1,0,0,1,0,0,0,0,"Intercultural","A",55,"male",3,3520
261,18,0,0,0,0,0,0,0,0,0,1,0,"Intercultural","A",55,"male",3,3520
261,2,0,-1,1,0,0,-1,1,0,0,0,0,"Intercultural","A",55,"male",3,3520
261,3,1,1,0,0,0,1,0,0,0,0,1,"Intercultural","A",55,"male",3,3520
261,4,0,0,1,0,0,-1,1,1,-1,0,1,"Intercultural","A",55,"male",3,3520
261,5,1,1,0,0,0,0,1,0,1,0,0,"Intercultural","A",55,"male",3,3520
261,6,0,0,0,-1,1,-1,1,-1,0,1,0,"Intercultural","A",55,"male",3,3520
261,7,1,0,0,0,0,1,-1,0,-1,1,1,"Intercultural","A",55,"male",3,3520
261,8,0,-1,1,0,0,0,0,0,-1,0,0,"Intercultural","A",55,"male",3,3520
261,9,0,-1,1,0,0,0,-1,1,-1,0,0,"Intercultural","A",55,"male",3,3520
262,1,0,-1,1,1,-1,1,0,0,-1,1,0,"Intercultural","B",30,"fem",3,3200
262,10,0,-1,0,0,0,-1,0,0,0,0,0,"Intercultural","B",30,"fem",3,3200
262,11,0,0,0,1,-1,0,0,1,-1,0,0,"Intercultural","B",30,"fem",3,3200
262,12,0,0,-1,0,1,-1,1,0,-1,-1,0,"Intercultural","B",30,"fem",3,3200
262,13,0,0,0,0,0,0,0,0,0,-1,0,"Intercultural","B",30,"fem",3,3200
262,14,1,1,0,0,0,0,0,-1,1,0,-1,"Intercultural","B",30,"fem",3,3200
262,15,0,0,0,0,1,1,-1,-1,1,1,0,"Intercultural","B",30,"fem",3,3200
262,16,0,0,-1,0,0,0,0,-1,0,-1,0,"Intercultural","B",30,"fem",3,3200
262,17,1,-1,0,-1,0,0,1,0,0,0,0,"Intercultural","B",30,"fem",3,3200
262,18,1,0,0,0,0,0,0,0,0,-1,0,"Intercultural","B",30,"fem",3,3200
262,2,1,-1,1,0,0,-1,1,0,0,0,0,"Intercultural","B",30,"fem",3,3200
262,3,0,1,0,0,0,1,0,0,0,0,0,"Intercultural","B",30,"fem",3,3200
262,4,0,0,1,0,0,-1,1,1,-1,0,0,"Intercultural","B",30,"fem",3,3200
262,5,0,1,0,0,0,0,1,0,1,0,0,"Intercultural","B",30,"fem",3,3200
262,6,0,0,0,-1,1,-1,1,-1,0,-1,0,"Intercultural","B",30,"fem",3,3200
262,7,1,0,0,0,0,1,-1,0,-1,-1,1,"Intercultural","B",30,"fem",3,3200
262,8,0,-1,1,0,0,0,0,0,-1,0,0,"Intercultural","B",30,"fem",3,3200
262,9,1,-1,1,0,0,0,-1,1,-1,0,0,"Intercultural","B",30,"fem",3,3200
276,1,0,0,0,0,0,-1,1,0,1,1,1,"Moseten","C",30,"fem",12,820
276,10,1,-1,0,1,0,1,-1,1,-1,-1,0,"Moseten","C",30,"fem",12,820
276,11,1,1,0,0,-1,0,0,0,1,-1,0,"Moseten","C",30,"fem",12,820
276,12,0,0,0,1,0,-1,1,0,0,0,0,"Moseten","C",30,"fem",12,820
276,13,1,0,1,1,0,0,0,-1,1,1,0,"Moseten","C",30,"fem",12,820
276,14,0,0,1,0,0,1,-1,-1,1,0,1,"Moseten","C",30,"fem",12,820
276,15,1,0,0,0,0,0,0,0,0,-1,0,"Moseten","C",30,"fem",12,820
276,16,0,0,-1,0,0,1,0,0,1,0,0,"Moseten","C",30,"fem",12,820
276,17,1,-1,1,0,0,1,-1,0,0,1,0,"Moseten","C",30,"fem",12,820
276,18,1,1,0,0,0,-1,0,0,0,-1,-1,"Moseten","C",30,"fem",12,820
276,2,1,0,0,-1,0,1,0,-1,0,-1,-1,"Moseten","C",30,"fem",12,820
276,3,1,1,-1,0,0,0,-1,-1,1,0,0,"Moseten","C",30,"fem",12,820
276,4,0,1,0,1,-1,-1,0,1,-1,0,1,"Moseten","C",30,"fem",12,820
276,5,0,0,0,0,0,0,-1,-1,0,-1,1,"Moseten","C",30,"fem",12,820
276,6,1,-1,0,-1,0,0,-1,0,0,1,1,"Moseten","C",30,"fem",12,820
276,7,0,0,-1,1,0,0,0,1,-1,-1,0,"Moseten","C",30,"fem",12,820
276,8,1,-1,1,0,0,0,0,0,1,-1,0,"Moseten","C",30,"fem",12,820
276,9,0,1,0,0,0,0,0,1,-1,1,0,"Moseten","C",30,"fem",12,820
281,1,1,-1,1,1,-1,1,0,0,-1,1,0,"Moseten","A",45,"fem",2,17206
281,10,0,-1,0,0,0,-1,0,0,0,0,-1,"Moseten","A",45,"fem",2,17206
281,11,1,0,0,1,-1,0,0,1,-1,0,-1,"Moseten","A",45,"fem",2,17206
281,12,0,0,-1,0,1,-1,1,0,-1,-1,0,"Moseten","A",45,"fem",2,17206
281,13,1,0,0,0,0,0,0,0,0,-1,-1,"Moseten","A",45,"fem",2,17206
281,14,0,1,0,0,0,0,0,-1,1,0,0,"Moseten","A",45,"fem",2,17206
281,15,1,0,0,0,1,1,-1,-1,1,1,0,"Moseten","A",45,"fem",2,17206
281,16,1,0,-1,0,0,0,0,-1,0,-1,-1,"Moseten","A",45,"fem",2,17206
281,17,0,-1,0,-1,0,0,1,0,0,0,1,"Moseten","A",45,"fem",2,17206
281,18,0,0,0,0,0,0,0,0,0,-1,0,"Moseten","A",45,"fem",2,17206
281,2,0,-1,1,0,0,-1,1,0,0,0,1,"Moseten","A",45,"fem",2,17206
281,3,1,1,0,0,0,1,0,0,0,0,0,"Moseten","A",45,"fem",2,17206
281,4,1,0,1,0,0,-1,1,1,-1,0,0,"Moseten","A",45,"fem",2,17206
281,5,1,1,0,0,0,0,1,0,1,0,0,"Moseten","A",45,"fem",2,17206
281,6,0,0,0,-1,1,-1,1,-1,0,-1,1,"Moseten","A",45,"fem",2,17206
281,7,1,0,0,0,0,1,-1,0,-1,-1,0,"Moseten","A",45,"fem",2,17206
281,8,0,-1,1,0,0,0,0,0,-1,0,-1,"Moseten","A",45,"fem",2,17206
281,9,0,-1,1,0,0,0,-1,1,-1,0,-1,"Moseten","A",45,"fem",2,17206
283,1,1,0,1,-1,1,-1,1,0,0,-1,0,"Moseten","H",35,"fem",15,-300
283,10,1,1,0,0,0,1,-1,1,0,0,-1,"Moseten","H",35,"fem",15,-300
283,11,1,0,0,0,0,-1,1,0,1,1,1,"Moseten","H",35,"fem",15,-300
283,12,0,0,0,-1,1,0,0,-1,1,0,1,"Moseten","H",35,"fem",15,-300
283,13,0,0,0,-1,0,0,-1,1,-1,1,-1,"Moseten","H",35,"fem",15,-300
283,14,0,0,0,1,0,0,1,-1,1,1,1,"Moseten","H",35,"fem",15,-300
283,15,1,0,1,0,-1,-1,0,1,-1,1,1,"Moseten","H",35,"fem",15,-300
283,16,1,0,0,0,0,1,0,-1,1,0,1,"Moseten","H",35,"fem",15,-300
283,17,0,1,-1,-1,1,0,-1,0,0,1,0,"Moseten","H",35,"fem",15,-300
283,18,0,-1,0,0,-1,0,0,0,-1,1,-1,"Moseten","H",35,"fem",15,-300
283,2,1,-1,0,0,0,0,0,1,-1,0,0,"Moseten","H",35,"fem",15,-300
283,3,0,1,0,1,0,0,-1,0,0,0,0,"Moseten","H",35,"fem",15,-300
283,4,1,0,-1,1,0,-1,0,0,0,-1,-1,"Moseten","H",35,"fem",15,-300
283,5,1,-1,1,0,-1,0,0,-1,1,0,-1,"Moseten","H",35,"fem",15,-300
283,6,1,-1,1,-1,0,0,-1,1,0,1,0,"Moseten","H",35,"fem",15,-300
283,7,0,1,-1,0,0,1,0,-1,0,0,-1,"Moseten","H",35,"fem",15,-300
283,8,0,0,0,0,0,0,0,0,0,1,1,"Moseten","H",35,"fem",15,-300
283,9,0,-1,1,0,0,1,0,-1,0,0,0,"Moseten","H",35,"fem",15,-300
284,1,1,-1,1,1,-1,1,0,0,-1,-1,0,"Intercultural","A",45,"male",5,1160
284,10,0,-1,0,0,0,-1,0,0,0,0,0,"Intercultural","A",45,"male",5,1160
284,11,0,0,0,1,-1,0,0,1,-1,0,0,"Intercultural","A",45,"male",5,1160
284,12,0,0,-1,0,1,-1,1,0,-1,1,0,"Intercultural","A",45,"male",5,1160
284,13,0,0,0,0,0,0,0,0,0,1,0,"Intercultural","A",45,"male",5,1160
284,14,0,1,0,0,0,0,0,-1,1,0,-1,"Intercultural","A",45,"male",5,1160
284,15,1,0,0,0,1,1,-1,-1,1,-1,0,"Intercultural","A",45,"male",5,1160
284,16,0,0,-1,0,0,0,0,-1,0,1,0,"Intercultural","A",45,"male",5,1160
284,17,0,-1,0,-1,0,0,1,0,0,0,0,"Intercultural","A",45,"male",5,1160
284,18,1,0,0,0,0,0,0,0,0,1,0,"Intercultural","A",45,"male",5,1160
284,2,0,-1,1,0,0,-1,1,0,0,0,0,"Intercultural","A",45,"male",5,1160
284,3,1,1,0,0,0,1,0,0,0,0,0,"Intercultural","A",45,"male",5,1160
284,4,1,0,1,0,0,-1,1,1,-1,0,0,"Intercultural","A",45,"male",5,1160
284,5,1,1,0,0,0,0,1,0,1,0,0,"Intercultural","A",45,"male",5,1160
284,6,1,0,0,-1,1,-1,1,-1,0,1,0,"Intercultural","A",45,"male",5,1160
284,7,0,0,0,0,0,1,-1,0,-1,1,1,"Intercultural","A",45,"male",5,1160
284,8,1,-1,1,0,0,0,0,0,-1,0,0,"Intercultural","A",45,"male",5,1160
284,9,0,-1,1,0,0,0,-1,1,-1,0,0,"Intercultural","A",45,"male",5,1160
286,1,1,0,0,0,0,-1,1,0,1,-1,1,"Intercultural","C",55,"male",5,-360
286,10,1,-1,0,1,0,1,-1,1,-1,1,0,"Intercultural","C",55,"male",5,-360
286,11,1,1,0,0,-1,0,0,0,1,1,0,"Intercultural","C",55,"male",5,-360
286,12,0,0,0,1,0,-1,1,0,0,0,0,"Intercultural","C",55,"male",5,-360
286,13,0,0,1,1,0,0,0,-1,1,-1,0,"Intercultural","C",55,"male",5,-360
286,14,0,0,1,0,0,1,-1,-1,1,0,1,"Intercultural","C",55,"male",5,-360
286,15,1,0,0,0,0,0,0,0,0,1,0,"Intercultural","C",55,"male",5,-360
286,16,1,0,-1,0,0,1,0,0,1,0,0,"Intercultural","C",55,"male",5,-360
286,17,0,-1,1,0,0,1,-1,0,0,-1,0,"Intercultural","C",55,"male",5,-360
286,18,1,1,0,0,0,-1,0,0,0,1,-1,"Intercultural","C",55,"male",5,-360
286,2,1,0,0,-1,0,1,0,-1,0,1,-1,"Intercultural","C",55,"male",5,-360
286,3,1,1,-1,0,0,0,-1,-1,1,0,0,"Intercultural","C",55,"male",5,-360
286,4,0,1,0,1,-1,-1,0,1,-1,0,1,"Intercultural","C",55,"male",5,-360
286,5,0,0,0,0,0,0,-1,-1,0,1,1,"Intercultural","C",55,"male",5,-360
286,6,0,-1,0,-1,0,0,-1,0,0,-1,1,"Intercultural","C",55,"male",5,-360
286,7,0,0,-1,1,0,0,0,1,-1,1,0,"Intercultural","C",55,"male",5,-360
286,8,1,-1,1,0,0,0,0,0,1,1,0,"Intercultural","C",55,"male",5,-360
286,9,1,1,0,0,0,0,0,1,-1,-1,0,"Intercultural","C",55,"male",5,-360
